STT,ITEM,VENDOR,DESCR,STATUS
327,3531392,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
338,3523140,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
339,3523141,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
427,3496126,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
428,3496127,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
448,3528748,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
449,3528749,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
450,3528750,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
508,3535085,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
577,3537737,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
594,3550806,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
608,3534020,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
609,3535084,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
612,3535608,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
621,3536484,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
622,3536485,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
623,3536486,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
644,3518674,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
645,3518677,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
655,3557778,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
753,3543334,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
804,3504123,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
805,3504124,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
807,3537715,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
809,3538420,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),KHONG KINH DOANH
819,3538908,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
836,3541467,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),DANG KINH DOANH
14,3430008,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
15,3430009,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
16,3430010,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
20,3348369,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
43,3542949,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
44,3542950,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
72,3318296,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
107,3475382,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
108,3475383,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
109,3475665,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
130,3348367,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
131,3348368,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
156,3430007,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
178,3497612,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
212,3357483,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
214,3327143,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
215,3327144,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
266,3350607,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
267,3350608,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
269,3449943,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
300,3449947,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
307,3387567,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
308,3387568,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
309,3387569,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
356,3440906,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
398,3374925,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
399,3374926,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
400,3374927,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
444,3372352,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
467,3433469,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
492,3311748,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
538,3364612,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
543,3406659,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
658,3352971,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
659,3352974,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
704,3378042,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
718,3336962,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
719,3336963,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
751,3542948,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
752,3542951,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
760,3298487,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
761,3298488,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
762,3298489,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
776,3343026,16964,100-CTy TNHH Tan Hop Thanh,KHONG KINH DOANH
777,3343029,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
778,3343030,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
779,3343031,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
782,3344291,16964,100-CTy TNHH Tan Hop Thanh,DANG KINH DOANH
521,3477798,18833,100-Cong ty CP TD Kim Duc -NR,DANG KINH DOANH
522,3477799,18833,100-Cong ty CP TD Kim Duc -NR,DANG KINH DOANH
523,3477800,18833,100-Cong ty CP TD Kim Duc -NR,DANG KINH DOANH
529,3473447,18833,100-Cong ty CP TD Kim Duc -NR,DANG KINH DOANH
